GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Not Hispanic or Latino:,Margin of Error; Not Hispanic or Latino:,Estimate; Not Hispanic or Latino: - White alone,Margin of Error; Not Hispanic or Latino: - White alone,Estimate; Not Hispanic or Latino: - Black or African American alone,Margin of Error; Not Hispanic or Latino: - Black or African American alone,Estimate; Not Hispanic or Latino: - American Indian and Alaska Native alone,Margin of Error; Not Hispanic or Latino: - American Indian and Alaska Native alone,Estimate; Not Hispanic or Latino: - Asian alone,Margin of Error; Not Hispanic or Latino: - Asian alone,Estimate; Not Hispanic or Latino: - Native Hawaiian and Other Pacific Islander alone,Margin of Error; Not Hispanic or Latino: - Native Hawaiian and Other Pacific Islander alone,Estimate; Not Hispanic or Latino: - Some other race alone,Margin of Error; Not Hispanic or Latino: - Some other race alone,Estimate; Not Hispanic or Latino: - Two or more races:,Margin of Error; Not Hispanic or Latino: - Two or more races:,Estimate; Not Hispanic or Latino: - Two or more races: - Two races including Some other race,Margin of Error; Not Hispanic or Latino: - Two or more races: - Two races including Some other race,"Estimate; Not Hispanic or Latino: - Two or more races: - Two races excluding Some other race, and three or more races","Margin of Error; Not Hispanic or Latino: - Two or more races: - Two races excluding Some other race, and three or more races",Estimate; Hispanic or Latino:,Margin of Error; Hispanic or Latino:,Estimate; Hispanic or Latino: - White alone,Margin of Error; Hispanic or Latino: - White alone,Estimate; Hispanic or Latino: - Black or African American alone,Margin of Error; Hispanic or Latino: - Black or African American alone,Estimate; Hispanic or Latino: - American Indian and Alaska Native alone,Margin of Error; Hispanic or Latino: - American Indian and Alaska Native alone,Estimate; Hispanic or Latino: - Asian alone,Margin of Error; Hispanic or Latino: - Asian alone,Estimate; Hispanic or Latino: - Native Hawaiian and Other Pacific Islander alone,Margin of Error; Hispanic or Latino: - Native Hawaiian and Other Pacific Islander alone,Estimate; Hispanic or Latino: - Some other race alone,Margin of Error; Hispanic or Latino: - Some other race alone,Estimate; Hispanic or Latino: - Two or more races:,Margin of Error; Hispanic or Latino: - Two or more races:,Estimate; Hispanic or Latino: - Two or more races: - Two races including Some other race,Margin of Error; Hispanic or Latino: - Two or more races: - Two races including Some other race,"Estimate; Hispanic or Latino: - Two or more races: - Two races excluding Some other race, and three or more races","Margin of Error; Hispanic or Latino: - Two or more races: - Two races excluding Some other race, and three or more races"
1500000US250250924003,250250924003,"Block Group 3, Census Tract 924, Suffolk County, Massachusetts",1696,461,1171,364,0,12,1096,378,75,110,0,12,0,12,0,12,0,12,0,12,0,12,525,310,91,119,369,297,0,12,0,12,0,12,65,76,0,12,0,12,0,12
1500000US250250924004,250250924004,"Block Group 4, Census Tract 924, Suffolk County, Massachusetts",1093,374,425,245,0,12,425,245,0,12,0,12,0,12,0,12,0,12,0,12,0,12,668,286,228,162,318,227,82,110,0,12,0,12,0,12,40,45,19,31,21,33
1500000US250250924005,250250924005,"Block Group 5, Census Tract 924, Suffolk County, Massachusetts",785,620,702,621,11,17,691,621,0,12,0,12,0,12,0,12,0,12,0,12,0,12,83,108,19,35,0,12,0,12,0,12,0,12,64,104,0,12,0,12,0,12
1500000US250251001001,250251001001,"Block Group 1, Census Tract 1001, Suffolk County, Massachusetts",270,197,270,197,0,12,93,117,0,12,109,157,0,12,0,12,68,104,0,12,68,104,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250251001002,250251001002,"Block Group 2, Census Tract 1001, Suffolk County, Massachusetts",1373,402,1091,409,131,196,955,367,5,8,0,12,0,12,0,12,0,12,0,12,0,12,282,169,138,128,144,130,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250251001003,250251001003,"Block Group 3, Census Tract 1001, Suffolk County, Massachusetts",945,303,726,248,0,12,686,245,0,12,0,12,0,12,0,12,40,61,0,12,40,61,219,211,111,177,21,27,0,12,0,12,0,12,79,88,8,12,8,12,0,12
1500000US250251001004,250251001004,"Block Group 4, Census Tract 1001, Suffolk County, Massachusetts",937,294,663,272,33,30,627,263,2,4,1,5,0,12,0,12,0,12,0,12,0,12,274,194,162,146,98,126,0,12,0,12,0,12,12,20,2,4,0,12,2,4
1500000US250251001005,250251001005,"Block Group 5, Census Tract 1001, Suffolk County, Massachusetts",560,251,366,162,16,26,350,157,0,12,0,12,0,12,0,12,0,12,0,12,0,12,194,213,129,181,65,104,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250251001006,250251001006,"Block Group 6, Census Tract 1001, Suffolk County, Massachusetts",1257,328,804,292,72,114,732,281,0,12,0,12,0,12,0,12,0,12,0,12,0,12,453,254,196,154,187,168,0,12,0,12,0,12,59,99,11,47,11,47,0,12
1500000US250251001007,250251001007,"Block Group 7, Census Tract 1001, Suffolk County, Massachusetts",804,264,587,231,9,15,495,211,0,12,0,12,0,12,40,63,43,48,26,39,17,28,217,171,42,51,154,161,0,12,0,12,0,12,21,32,0,12,0,12,0,12
1500000US250251002001,250251002001,"Block Group 1, Census Tract 1002, Suffolk County, Massachusetts",1041,209,905,205,14,17,794,205,0,12,29,44,0,12,0,12,68,61,0,12,68,61,136,86,10,16,72,44,0,12,0,12,0,12,47,73,7,10,7,10,0,12
1500000US250251002002,250251002002,"Block Group 2, Census Tract 1002, Suffolk County, Massachusetts",593,247,504,227,0,12,471,216,0,12,0,12,0,12,0,12,33,51,0,12,33,51,89,95,53,74,0,12,0,12,0,12,0,12,36,58,0,12,0,12,0,12
1500000US250251002003,250251002003,"Block Group 3, Census Tract 1002, Suffolk County, Massachusetts",1371,285,1220,294,33,25,1107,302,0,12,28,41,0,12,0,12,52,84,0,12,52,84,151,96,36,41,25,27,0,12,0,12,0,12,90,84,0,12,0,12,0,12
1500000US250251003001,250251003001,"Block Group 1, Census Tract 1003, Suffolk County, Massachusetts",1207,370,1141,368,36,42,1081,365,0,12,13,10,0,12,0,12,11,18,0,12,11,18,66,59,61,58,0,12,0,12,5,9,0,12,0,12,0,12,0,12,0,12
1500000US250251003002,250251003002,"Block Group 2, Census Tract 1003, Suffolk County, Massachusetts",847,225,827,225,91,99,672,207,0,12,29,44,0,12,7,11,28,30,0,12,28,30,20,23,8,12,12,19,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250251003003,250251003003,"Block Group 3, Census Tract 1003, Suffolk County, Massachusetts",805,293,651,283,9,15,571,270,0,12,61,95,0,12,0,12,10,16,0,12,10,16,154,114,31,51,123,101,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250251003004,250251003004,"Block Group 4, Census Tract 1003, Suffolk County, Massachusetts",783,372,650,365,26,37,599,374,0,12,0,12,0,12,25,37,0,12,0,12,0,12,133,119,70,110,63,87,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250251004001,250251004001,"Block Group 1, Census Tract 1004, Suffolk County, Massachusetts",1066,294,1012,280,108,92,607,243,0,12,280,155,0,12,0,12,17,20,9,14,8,13,54,72,28,39,23,34,0,12,0,12,0,12,3,6,0,12,0,12,0,12
1500000US250251004002,250251004002,"Block Group 2, Census Tract 1004, Suffolk County, Massachusetts",1184,335,1104,305,287,127,609,260,155,190,42,62,0,12,0,12,11,16,0,12,11,16,80,92,0,12,0,12,0,12,0,12,0,12,80,92,0,12,0,12,0,12
1500000US250251004003,250251004003,"Block Group 3, Census Tract 1004, Suffolk County, Massachusetts",998,310,734,201,45,72,641,190,0,12,39,80,0,12,0,12,9,15,0,12,9,15,264,298,0,12,59,94,0,12,0,12,0,12,205,278,0,12,0,12,0,12
1500000US250251004004,250251004004,"Block Group 4, Census Tract 1004, Suffolk County, Massachusetts",1961,467,1775,459,62,65,1525,454,0,12,15,22,0,12,4,8,169,172,15,24,154,172,186,109,7,13,121,98,0,12,0,12,0,12,58,59,0,12,0,12,0,12
1500000US250251005001,250251005001,"Block Group 1, Census Tract 1005, Suffolk County, Massachusetts",1390,459,1309,456,141,103,609,448,0,12,557,333,0,12,0,12,2,4,0,12,2,4,81,91,1,4,3,8,0,12,0,12,0,12,57,87,20,31,20,31,0,12
1500000US250251005002,250251005002,"Block Group 2, Census Tract 1005, Suffolk County, Massachusetts",1344,348,1132,368,646,198,405,338,0,12,81,103,0,12,0,12,0,12,0,12,0,12,212,201,79,80,126,141,0,12,0,12,0,12,7,14,0,12,0,12,0,12
1500000US250251005003,250251005003,"Block Group 3, Census Tract 1005, Suffolk County, Massachusetts",574,274,501,255,104,89,235,172,0,12,144,113,0,12,0,12,18,28,0,12,18,28,73,77,29,36,0,12,0,12,0,12,0,12,24,40,20,32,0,12,20,32
1500000US250251005004,250251005004,"Block Group 4, Census Tract 1005, Suffolk County, Massachusetts",1999,939,1868,828,32,38,1799,804,0,12,0,12,0,12,0,12,37,55,0,12,37,55,131,210,74,120,57,90,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250251005005,250251005005,"Block Group 5, Census Tract 1005, Suffolk County, Massachusetts",1920,740,1241,626,15,24,1168,616,0,12,0,12,0,12,0,12,58,107,39,73,19,34,679,401,257,233,219,287,17,35,0,12,0,12,0,12,186,257,168,265,18,37
1500000US250251006011,250251006011,"Block Group 1, Census Tract 1006.01, Suffolk County, Massachusetts",1168,373,1134,376,649,205,106,167,0,12,158,239,0,12,186,260,35,57,35,57,0,12,34,42,34,42,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250251006012,250251006012,"Block Group 2, Census Tract 1006.01, Suffolk County, Massachusetts",601,203,601,203,336,155,103,116,20,32,113,115,0,12,0,12,29,47,0,12,29,47,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250251006013,250251006013,"Block Group 3, Census Tract 1006.01, Suffolk County, Massachusetts",1394,477,1265,484,237,119,639,411,0,12,266,275,0,12,87,125,36,85,0,12,36,85,129,103,23,37,53,64,0,12,0,12,0,12,0,12,53,84,0,12,53,84
1500000US250251006014,250251006014,"Block Group 4, Census Tract 1006.01, Suffolk County, Massachusetts",2022,478,1662,472,575,293,631,277,0,12,456,402,0,12,0,12,0,12,0,12,0,12,360,294,57,96,197,266,0,12,0,12,0,12,0,12,106,98,0,12,106,98
1500000US250251006031,250251006031,"Block Group 1, Census Tract 1006.03, Suffolk County, Massachusetts",1100,242,1040,226,880,242,59,57,0,12,72,81,0,12,0,12,29,34,0,12,29,34,60,70,20,28,40,65,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250251006032,250251006032,"Block Group 2, Census Tract 1006.03, Suffolk County, Massachusetts",938,227,937,227,599,164,225,166,4,7,108,160,0,12,0,12,1,2,1,2,0,12,1,2,0,12,0,12,0,12,0,12,0,12,1,2,0,12,0,12,0,12
1500000US250251007001,250251007001,"Block Group 1, Census Tract 1007, Suffolk County, Massachusetts",815,217,815,217,749,219,9,14,0,12,47,72,0,12,0,12,10,17,0,12,10,17,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250251007002,250251007002,"Block Group 2, Census Tract 1007, Suffolk County, Massachusetts",1251,367,1251,367,1171,369,36,40,0,12,36,54,0,12,0,12,8,15,0,12,8,15,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250251007003,250251007003,"Block Group 3, Census Tract 1007, Suffolk County, Massachusetts",643,229,642,229,641,229,0,12,0,12,0,12,0,12,0,12,1,3,0,12,1,3,1,3,0,12,1,3,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250251007004,250251007004,"Block Group 4, Census Tract 1007, Suffolk County, Massachusetts",930,274,930,274,892,260,0,12,0,12,0,12,0,12,9,14,29,46,0,12,29,46,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250251007005,250251007005,"Block Group 5, Census Tract 1007, Suffolk County, Massachusetts",731,280,626,197,597,193,29,44,0,12,0,12,0,12,0,12,0,12,0,12,0,12,105,163,0,12,105,163,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250251008001,250251008001,"Block Group 1, Census Tract 1008, Suffolk County, Massachusetts",1043,719,1043,719,183,148,588,633,0,12,272,220,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250251008002,250251008002,"Block Group 2, Census Tract 1008, Suffolk County, Massachusetts",1170,362,1158,362,841,243,40,58,0,12,178,188,0,12,0,12,99,160,0,12,99,160,12,19,12,19,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250251008003,250251008003,"Block Group 3, Census Tract 1008, Suffolk County, Massachusetts",849,390,849,390,549,166,140,155,0,12,160,174,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250251008004,250251008004,"Block Group 4, Census Tract 1008, Suffolk County, Massachusetts",1435,476,1435,476,621,185,675,513,0,12,0,12,0,12,0,12,139,185,0,12,139,185,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250251008005,250251008005,"Block Group 5, Census Tract 1008, Suffolk County, Massachusetts",780,269,780,269,446,188,134,193,0,12,152,141,0,12,0,12,48,88,0,12,48,88,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250251008006,250251008006,"Block Group 6, Census Tract 1008, Suffolk County, Massachusetts",1439,557,1439,557,505,327,689,540,0,12,234,174,0,12,0,12,11,20,0,12,11,20,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250251009001,250251009001,"Block Group 1, Census Tract 1009, Suffolk County, Massachusetts",691,241,587,224,210,106,261,202,0,12,106,104,0,12,10,15,0,12,0,12,0,12,104,101,89,93,15,25,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250251009002,250251009002,"Block Group 2, Census Tract 1009, Suffolk County, Massachusetts",567,287,565,287,179,177,197,154,0,12,178,188,0,12,0,12,11,16,0,12,11,16,2,3,2,3,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250251009003,250251009003,"Block Group 3, Census Tract 1009, Suffolk County, Massachusetts",1060,243,983,237,269,101,688,232,0,12,16,25,0,12,0,12,10,17,0,12,10,17,77,88,46,72,28,44,0,12,0,12,0,12,3,8,0,12,0,12,0,12
1500000US250251009004,250251009004,"Block Group 4, Census Tract 1009, Suffolk County, Massachusetts",754,308,754,308,0,12,744,310,0,12,0,12,0,12,0,12,10,16,0,12,10,16,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250251009005,250251009005,"Block Group 5, Census Tract 1009, Suffolk County, Massachusetts",903,273,829,271,220,118,501,252,0,12,108,133,0,12,0,12,0,12,0,12,0,12,74,92,14,30,60,93,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250251010011,250251010011,"Block Group 1, Census Tract 1010.01, Suffolk County, Massachusetts",830,429,684,402,24,39,626,381,0,12,0,12,0,12,34,57,0,12,0,12,0,12,146,156,0,12,146,156,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250251010012,250251010012,"Block Group 2, Census Tract 1010.01, Suffolk County, Massachusetts",814,288,772,285,38,60,734,267,0,12,0,12,0,12,0,12,0,12,0,12,0,12,42,70,0,12,0,12,0,12,0,12,0,12,42,70,0,12,0,12,0,12
1500000US250251010013,250251010013,"Block Group 3, Census Tract 1010.01, Suffolk County, Massachusetts",760,396,760,396,0,12,731,398,0,12,0,12,0,12,13,21,16,25,0,12,16,25,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250251010014,250251010014,"Block Group 4, Census Tract 1010.01, Suffolk County, Massachusetts",1352,624,1052,388,0,12,1027,396,0,12,0,12,0,12,0,12,25,49,0,12,25,49,300,458,0,12,300,458,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250251010015,250251010015,"Block Group 5, Census Tract 1010.01, Suffolk County, Massachusetts",1058,556,987,551,46,74,941,496,0,12,0,12,0,12,0,12,0,12,0,12,0,12,71,110,71,110,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250251010016,250251010016,"Block Group 6, Census Tract 1010.01, Suffolk County, Massachusetts",1003,385,921,379,24,48,897,381,0,12,0,12,0,12,0,12,0,12,0,12,0,12,82,87,38,77,0,12,0,12,0,12,0,12,44,43,0,12,0,12,0,12
1500000US250251010021,250251010021,"Block Group 1, Census Tract 1010.02, Suffolk County, Massachusetts",898,378,366,236,12,19,270,203,0,12,0,12,0,12,0,12,84,80,0,12,84,80,532,339,72,114,326,296,0,12,0,12,0,12,134,186,0,12,0,12,0,12
1500000US250251010022,250251010022,"Block Group 2, Census Tract 1010.02, Suffolk County, Massachusetts",2394,555,1882,489,52,50,1816,473,14,23,0,12,0,12,0,12,0,12,0,12,0,12,512,324,236,249,276,191,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250251010023,250251010023,"Block Group 3, Census Tract 1010.02, Suffolk County, Massachusetts",1634,453,1357,461,94,42,1219,462,0,12,7,17,0,12,15,24,22,37,0,12,22,37,277,226,80,77,149,155,0,12,0,12,0,12,48,68,0,12,0,12,0,12
1500000US250251011011,250251011011,"Block Group 1, Census Tract 1011.01, Suffolk County, Massachusetts",992,390,586,234,0,12,586,234,0,12,0,12,0,12,0,12,0,12,0,12,0,12,406,368,127,200,237,342,0,12,0,12,0,12,0,12,42,70,42,70,0,12
1500000US250251011012,250251011012,"Block Group 2, Census Tract 1011.01, Suffolk County, Massachusetts",1230,389,1077,375,11,17,1066,375,0,12,0,12,0,12,0,12,0,12,0,12,0,12,153,133,31,48,87,100,0,12,0,12,0,12,0,12,35,55,35,55,0,12
1500000US250251011013,250251011013,"Block Group 3, Census Tract 1011.01, Suffolk County, Massachusetts",1586,321,1207,267,15,26,1106,262,0,12,47,69,0,12,12,17,27,21,0,12,27,21,379,208,69,51,301,181,0,12,0,12,0,12,0,12,9,14,0,12,9,14
1500000US250251011021,250251011021,"Block Group 1, Census Tract 1011.02, Suffolk County, Massachusetts",935,237,880,229,0,12,857,223,0,12,0,12,0,12,0,12,23,37,0,12,23,37,55,62,19,30,36,39,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250251011022,250251011022,"Block Group 2, Census Tract 1011.02, Suffolk County, Massachusetts",1659,415,1312,413,92,136,1088,346,0,12,45,74,0,12,0,12,87,77,0,12,87,77,347,286,167,232,166,170,0,12,0,12,0,12,14,21,0,12,0,12,0,12
1500000US250251011023,250251011023,"Block Group 3, Census Tract 1011.02, Suffolk County, Massachusetts",955,335,804,292,0,12,804,292,0,12,0,12,0,12,0,12,0,12,0,12,0,12,151,178,0,12,151,178,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250251011024,250251011024,"Block Group 4, Census Tract 1011.02, Suffolk County, Massachusetts",1597,381,1575,381,84,108,1421,369,0,12,48,68,0,12,11,17,11,16,11,16,0,12,22,24,13,20,9,13,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250251101031,250251101031,"Block Group 1, Census Tract 1101.03, Suffolk County, Massachusetts",666,239,614,245,399,168,154,151,0,12,61,70,0,12,0,12,0,12,0,12,0,12,52,47,14,21,9,15,0,12,0,12,0,12,21,35,8,15,8,15,0,12
1500000US250251101032,250251101032,"Block Group 2, Census Tract 1101.03, Suffolk County, Massachusetts",793,481,331,221,178,143,153,175,0,12,0,12,0,12,0,12,0,12,0,12,0,12,462,392,53,70,402,383,0,12,0,12,0,12,7,52,0,12,0,12,0,12
1500000US250251101033,250251101033,"Block Group 3, Census Tract 1101.03, Suffolk County, Massachusetts",260,111,137,92,35,38,102,86,0,12,0,12,0,12,0,12,0,12,0,12,0,12,123,102,67,80,25,41,0,12,0,12,0,12,31,48,0,12,0,12,0,12
1500000US250251101034,250251101034,"Block Group 4, Census Tract 1101.03, Suffolk County, Massachusetts",1070,409,434,237,330,224,89,87,0,12,15,30,0,12,0,12,0,12,0,12,0,12,636,417,97,100,0,12,0,12,0,12,0,12,539,424,0,12,0,12,0,12
1500000US250251101035,250251101035,"Block Group 5, Census Tract 1101.03, Suffolk County, Massachusetts",1563,448,1458,412,757,272,164,121,0,12,380,232,0,12,0,12,157,220,0,12,157,220,105,89,27,33,0,12,0,12,0,12,0,12,62,67,16,32,16,32,0,12
1500000US250251101036,250251101036,"Block Group 6, Census Tract 1101.03, Suffolk County, Massachusetts",1036,298,994,298,847,253,147,160,0,12,0,12,0,12,0,12,0,12,0,12,0,12,42,74,42,74,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250251101037,250251101037,"Block Group 7, Census Tract 1101.03, Suffolk County, Massachusetts",1169,563,697,423,261,228,286,269,0,12,72,118,0,12,0,12,78,123,0,12,78,123,472,366,286,323,120,103,0,12,0,12,0,12,66,108,0,12,0,12,0,12
1500000US250251102011,250251102011,"Block Group 1, Census Tract 1102.01, Suffolk County, Massachusetts",2380,242,1574,176,570,101,890,182,8,16,0,12,0,12,53,64,53,33,27,29,26,29,806,174,385,171,40,42,0,12,0,12,0,12,364,178,17,18,11,16,6,9
1500000US250251103011,250251103011,"Block Group 1, Census Tract 1103.01, Suffolk County, Massachusetts",971,239,629,179,156,68,383,145,52,84,0,12,0,12,17,25,21,21,6,10,15,17,342,164,156,84,17,27,0,12,0,12,0,12,169,159,0,12,0,12,0,12
1500000US250251103012,250251103012,"Block Group 2, Census Tract 1103.01, Suffolk County, Massachusetts",1692,236,1312,177,725,156,422,169,12,20,49,46,0,12,104,149,0,12,0,12,0,12,380,179,185,116,109,121,0,12,0,12,0,12,86,87,0,12,0,12,0,12
1500000US250251104011,250251104011,"Block Group 1, Census Tract 1104.01, Suffolk County, Massachusetts",1783,289,914,228,267,116,597,210,0,12,20,18,0,12,0,12,30,32,0,12,30,32,869,286,561,245,71,80,83,140,0,12,0,12,61,57,93,64,62,58,31,43
1500000US250251104012,250251104012,"Block Group 2, Census Tract 1104.01, Suffolk County, Massachusetts",2047,336,1731,276,964,201,610,251,0,12,103,81,0,12,14,20,40,39,0,12,40,39,316,269,244,246,0,12,10,15,0,12,0,12,55,59,7,13,0,12,7,13
1500000US250251104031,250251104031,"Block Group 1, Census Tract 1104.03, Suffolk County, Massachusetts",1282,340,777,215,102,70,587,200,8,12,51,58,0,12,0,12,29,48,0,12,29,48,505,338,267,256,238,243,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250251104032,250251104032,"Block Group 2, Census Tract 1104.03, Suffolk County, Massachusetts",855,217,664,185,496,160,70,68,0,12,22,32,0,12,0,12,76,115,70,115,6,12,191,157,51,73,32,48,0,12,0,12,0,12,81,123,27,35,0,12,27,35
1500000US250251104033,250251104033,"Block Group 3, Census Tract 1104.03, Suffolk County, Massachusetts",468,206,357,183,237,145,83,115,0,12,13,21,0,12,0,12,24,42,0,12,24,42,111,103,0,12,0,12,0,12,0,12,0,12,111,103,0,12,0,12,0,12
1500000US250251104034,250251104034,"Block Group 4, Census Tract 1104.03, Suffolk County, Massachusetts",962,274,570,166,477,158,46,58,0,12,32,51,0,12,0,12,15,24,0,12,15,24,392,255,57,75,101,158,0,12,0,12,0,12,162,137,72,112,72,112,0,12
1500000US250251104035,250251104035,"Block Group 5, Census Tract 1104.03, Suffolk County, Massachusetts",1157,321,835,237,637,185,176,170,0,12,0,12,0,12,0,12,22,26,14,22,8,14,322,212,81,88,92,119,0,12,0,12,0,12,149,164,0,12,0,12,0,12
1500000US250251105011,250251105011,"Block Group 1, Census Tract 1105.01, Suffolk County, Massachusetts",938,272,772,252,669,234,80,97,0,12,2,5,0,12,21,33,0,12,0,12,0,12,166,152,25,33,20,32,0,12,0,12,0,12,121,149,0,12,0,12,0,12
1500000US250251105012,250251105012,"Block Group 2, Census Tract 1105.01, Suffolk County, Massachusetts",1868,334,1778,329,1459,341,279,188,0,12,21,36,0,12,0,12,19,29,0,12,19,29,90,72,60,59,0,12,0,12,0,12,0,12,30,41,0,12,0,12,0,12
1500000US250251105013,250251105013,"Block Group 3, Census Tract 1105.01, Suffolk County, Massachusetts",795,186,576,128,495,123,19,21,0,12,36,42,0,12,0,12,26,34,0,12,26,34,219,131,10,17,41,71,0,12,0,12,0,12,101,106,67,90,53,86,14,25
1500000US250251105021,250251105021,"Block Group 1, Census Tract 1105.02, Suffolk County, Massachusetts",1589,360,1342,325,1090,288,213,194,0,12,0,12,0,12,0,12,39,48,0,12,39,48,247,210,137,148,0,12,0,12,0,12,0,12,110,150,0,12,0,12,0,12
1500000US250251105022,250251105022,"Block Group 2, Census Tract 1105.02, Suffolk County, Massachusetts",2285,289,1695,268,1125,217,425,169,21,34,8,32,0,12,0,12,116,158,0,12,116,158,590,187,492,195,0,12,0,12,0,12,0,12,85,87,13,21,0,12,13,21
1500000US250251105023,250251105023,"Block Group 3, Census Tract 1105.02, Suffolk County, Massachusetts",569,171,478,155,452,163,18,34,0,12,8,13,0,12,0,12,0,12,0,12,0,12,91,93,62,84,0,12,0,12,0,12,0,12,29,42,0,12,0,12,0,12
1500000US250251106011,250251106011,"Block Group 1, Census Tract 1106.01, Suffolk County, Massachusetts",1807,294,1704,266,1530,264,92,60,0,12,55,48,0,12,0,12,27,31,16,26,11,17,103,68,39,35,12,20,0,12,0,12,0,12,42,55,10,15,10,15,0,12
1500000US250251106012,250251106012,"Block Group 2, Census Tract 1106.01, Suffolk County, Massachusetts",1139,269,1103,267,1025,261,33,31,0,12,45,67,0,12,0,12,0,12,0,12,0,12,36,35,36,35,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250251106071,250251106071,"Block Group 1, Census Tract 1106.07, Suffolk County, Massachusetts",755,244,731,242,567,237,0,12,0,12,46,52,0,12,0,12,118,115,0,12,118,115,24,34,24,34,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250251106072,250251106072,"Block Group 2, Census Tract 1106.07, Suffolk County, Massachusetts",1665,331,1468,320,1371,338,97,141,0,12,0,12,0,12,0,12,0,12,0,12,0,12,197,59,0,12,197,59,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250251106073,250251106073,"Block Group 3, Census Tract 1106.07, Suffolk County, Massachusetts",1668,389,1494,385,1490,384,4,8,0,12,0,12,0,12,0,12,0,12,0,12,0,12,174,140,98,107,0,12,0,12,0,12,0,12,76,105,0,12,0,12,0,12
1500000US250251106074,250251106074,"Block Group 4, Census Tract 1106.07, Suffolk County, Massachusetts",1038,274,1026,276,840,265,80,74,0,12,86,139,0,12,0,12,20,32,0,12,20,32,12,19,7,16,0,12,0,12,0,12,0,12,3,11,2,4,0,12,2,4
1500000US250251201031,250251201031,"Block Group 1, Census Tract 1201.03, Suffolk County, Massachusetts",1625,157,1512,164,1276,146,43,31,0,12,84,53,0,12,0,12,109,78,0,12,109,78,113,69,76,66,23,33,0,12,0,12,0,12,1,5,13,17,5,9,8,13
