GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,"Estimate; Total: - Less than $10,000","Margin of Error; Total: - Less than $10,000","Estimate; Total: - $10,000 to $14,999","Margin of Error; Total: - $10,000 to $14,999","Estimate; Total: - $15,000 to $19,999","Margin of Error; Total: - $15,000 to $19,999","Estimate; Total: - $20,000 to $24,999","Margin of Error; Total: - $20,000 to $24,999","Estimate; Total: - $25,000 to $29,999","Margin of Error; Total: - $25,000 to $29,999","Estimate; Total: - $30,000 to $34,999","Margin of Error; Total: - $30,000 to $34,999","Estimate; Total: - $35,000 to $39,999","Margin of Error; Total: - $35,000 to $39,999","Estimate; Total: - $40,000 to $44,999","Margin of Error; Total: - $40,000 to $44,999","Estimate; Total: - $45,000 to $49,999","Margin of Error; Total: - $45,000 to $49,999","Estimate; Total: - $50,000 to $59,999","Margin of Error; Total: - $50,000 to $59,999","Estimate; Total: - $60,000 to $74,999","Margin of Error; Total: - $60,000 to $74,999","Estimate; Total: - $75,000 to $99,999","Margin of Error; Total: - $75,000 to $99,999","Estimate; Total: - $100,000 to $124,999","Margin of Error; Total: - $100,000 to $124,999","Estimate; Total: - $125,000 to $149,999","Margin of Error; Total: - $125,000 to $149,999","Estimate; Total: - $150,000 to $199,999","Margin of Error; Total: - $150,000 to $199,999","Estimate; Total: - $200,000 or more","Margin of Error; Total: - $200,000 or more"
1500000US250251010013,250251010013,"Block Group 3, Census Tract 1010.01, Suffolk County, Massachusetts",307,114,54,66,31,36,15,23,0,12,46,81,0,12,0,12,0,12,13,22,0,12,14,24,79,60,43,51,0,12,12,19,0,12
1500000US250251010014,250251010014,"Block Group 4, Census Tract 1010.01, Suffolk County, Massachusetts",404,135,73,87,26,41,16,25,47,72,0,12,0,12,0,12,13,25,17,26,18,27,126,102,33,51,0,12,0,12,35,39,0,12
1500000US250251010015,250251010015,"Block Group 5, Census Tract 1010.01, Suffolk County, Massachusetts",355,137,91,80,17,27,33,53,0,12,34,56,0,12,0,12,18,28,19,34,56,72,44,41,0,12,15,24,0,12,16,24,12,25
1500000US250251010016,250251010016,"Block Group 6, Census Tract 1010.01, Suffolk County, Massachusetts",470,135,0,12,146,103,59,60,59,54,0,12,0,12,14,23,41,64,0,12,37,36,38,40,32,37,27,47,0,12,17,27,0,12
1500000US250251010021,250251010021,"Block Group 1, Census Tract 1010.02, Suffolk County, Massachusetts",336,116,18,29,93,68,87,82,41,61,18,29,0,12,0,12,31,47,0,12,0,12,0,12,0,12,48,58,0,12,0,12,0,12
1500000US250251010022,250251010022,"Block Group 2, Census Tract 1010.02, Suffolk County, Massachusetts",947,183,31,36,181,121,76,63,126,109,34,39,64,62,145,107,28,30,18,30,18,28,33,40,104,94,4,18,49,53,26,33,10,17
1500000US250251010023,250251010023,"Block Group 3, Census Tract 1010.02, Suffolk County, Massachusetts",728,159,114,79,11,18,98,89,11,19,83,61,0,12,93,107,87,80,30,45,47,51,26,31,80,76,21,35,12,21,15,24,0,12
1500000US250251011011,250251011011,"Block Group 1, Census Tract 1011.01, Suffolk County, Massachusetts",219,59,33,36,0,12,21,33,10,17,0,12,14,19,11,16,0,12,17,27,8,13,69,37,7,12,16,19,13,19,0,12,0,12
1500000US250251011012,250251011012,"Block Group 2, Census Tract 1011.01, Suffolk County, Massachusetts",368,93,8,13,0,12,16,26,33,31,0,12,0,12,0,12,21,30,18,28,28,30,125,72,77,52,9,13,24,29,9,15,0,12
1500000US250251011013,250251011013,"Block Group 3, Census Tract 1011.01, Suffolk County, Massachusetts",516,82,78,46,36,36,38,47,19,29,13,20,12,18,10,15,26,23,8,13,95,58,0,12,75,43,70,51,24,30,12,18,0,12
1500000US250251011021,250251011021,"Block Group 1, Census Tract 1011.02, Suffolk County, Massachusetts",298,72,14,18,23,37,19,30,23,24,24,30,34,34,28,31,32,37,18,30,18,20,10,16,36,36,19,23,0,12,0,12,0,12
1500000US250251011022,250251011022,"Block Group 2, Census Tract 1011.02, Suffolk County, Massachusetts",469,107,85,63,58,48,6,10,74,59,26,24,23,23,48,38,26,22,9,15,20,32,14,21,50,44,13,21,0,12,8,13,9,13
1500000US250251011023,250251011023,"Block Group 3, Census Tract 1011.02, Suffolk County, Massachusetts",309,86,0,12,10,16,26,32,60,59,0,12,0,12,0,12,19,23,40,42,17,27,61,48,36,35,40,40,0,12,0,12,0,12
1500000US250251011024,250251011024,"Block Group 4, Census Tract 1011.02, Suffolk County, Massachusetts",476,89,52,49,47,36,0,12,51,47,10,16,32,38,10,17,0,12,80,63,49,35,30,37,53,48,41,35,9,14,0,12,12,18
1500000US250251101031,250251101031,"Block Group 1, Census Tract 1101.03, Suffolk County, Massachusetts",361,117,69,90,0,12,0,12,0,12,16,24,31,49,12,18,0,12,0,12,21,35,12,19,17,20,99,63,34,54,22,27,28,27
1500000US250251101032,250251101032,"Block Group 2, Census Tract 1101.03, Suffolk County, Massachusetts",199,88,60,67,0,12,0,12,0,12,3,27,0,12,31,40,10,17,19,31,0,12,49,44,15,28,12,20,0,12,0,12,0,12
1500000US250251101033,250251101033,"Block Group 3, Census Tract 1101.03, Suffolk County, Massachusetts",156,72,53,48,28,32,0,12,20,34,9,16,35,55,0,12,0,12,0,12,0,12,0,12,11,16,0,12,0,12,0,12,0,12
1500000US250251101034,250251101034,"Block Group 4, Census Tract 1101.03, Suffolk County, Massachusetts",394,110,34,55,31,37,36,56,7,15,75,97,0,12,48,74,14,23,25,46,0,12,33,52,43,47,22,31,0,12,0,12,26,42
1500000US250251101035,250251101035,"Block Group 5, Census Tract 1101.03, Suffolk County, Massachusetts",592,136,23,25,0,12,34,53,0,12,9,16,15,25,15,24,0,12,0,12,44,31,77,70,135,80,78,65,54,50,19,24,89,83
1500000US250251101036,250251101036,"Block Group 6, Census Tract 1101.03, Suffolk County, Massachusetts",351,90,10,16,0,12,0,12,5,9,0,12,0,12,0,12,0,12,6,10,0,12,27,30,51,48,42,34,131,69,50,63,29,41
1500000US250251101037,250251101037,"Block Group 7, Census Tract 1101.03, Suffolk County, Massachusetts",324,138,152,100,0,12,0,12,46,52,0,12,12,20,0,12,0,12,0,12,66,73,45,71,3,10,0,12,0,12,0,12,0,12
1500000US250251102011,250251102011,"Block Group 1, Census Tract 1102.01, Suffolk County, Massachusetts",917,43,85,46,91,51,40,31,46,30,24,18,74,46,28,27,55,44,53,36,70,48,61,30,126,66,51,37,27,23,35,30,51,39
1500000US250251103011,250251103011,"Block Group 1, Census Tract 1103.01, Suffolk County, Massachusetts",308,63,9,13,0,12,15,20,25,29,17,15,31,29,0,12,18,16,0,12,19,18,50,38,67,32,11,13,21,17,17,19,8,12
1500000US250251103012,250251103012,"Block Group 2, Census Tract 1103.01, Suffolk County, Massachusetts",629,73,22,19,38,35,6,9,5,7,5,7,6,9,33,22,6,9,43,33,66,47,82,42,72,38,131,60,33,22,81,36,0,12
1500000US250251104011,250251104011,"Block Group 1, Census Tract 1104.01, Suffolk County, Massachusetts",644,95,76,61,35,34,67,64,23,32,37,41,27,31,69,62,8,13,42,42,15,17,76,47,42,37,101,60,26,23,0,12,0,12
1500000US250251104012,250251104012,"Block Group 2, Census Tract 1104.01, Suffolk County, Massachusetts",766,86,28,34,55,47,20,19,6,11,28,33,10,17,36,33,74,59,45,37,64,52,34,33,113,63,134,76,49,36,33,25,37,26
1500000US250251104031,250251104031,"Block Group 1, Census Tract 1104.03, Suffolk County, Massachusetts",490,114,116,93,49,52,31,42,45,45,0,12,13,19,25,38,38,45,0,12,30,34,33,30,26,25,24,27,11,17,38,56,11,16
1500000US250251104032,250251104032,"Block Group 2, Census Tract 1104.03, Suffolk County, Massachusetts",307,59,11,17,3,10,10,15,0,12,0,12,10,16,16,28,10,16,16,18,41,31,16,20,39,33,30,28,47,42,47,45,11,17
1500000US250251104033,250251104033,"Block Group 3, Census Tract 1104.03, Suffolk County, Massachusetts",190,81,0,12,8,13,37,58,0,12,9,15,0,12,0,12,14,24,0,12,9,16,19,32,45,42,8,12,0,12,13,16,28,42
1500000US250251104034,250251104034,"Block Group 4, Census Tract 1104.03, Suffolk County, Massachusetts",329,82,0,12,0,12,32,50,0,12,7,11,12,18,12,20,0,12,0,12,7,11,29,28,52,35,37,31,50,39,74,56,17,19
1500000US250251104035,250251104035,"Block Group 5, Census Tract 1104.03, Suffolk County, Massachusetts",400,93,46,42,34,41,0,12,0,12,0,12,0,12,0,12,32,51,9,15,0,12,28,31,68,46,27,26,61,47,47,41,48,35
1500000US250251105011,250251105011,"Block Group 1, Census Tract 1105.01, Suffolk County, Massachusetts",358,84,0,12,62,49,41,52,0,12,0,12,18,22,0,12,0,12,12,17,33,35,52,34,19,24,36,24,15,21,62,51,8,12
1500000US250251105012,250251105012,"Block Group 2, Census Tract 1105.01, Suffolk County, Massachusetts",657,86,0,12,32,51,41,33,10,15,18,19,35,44,38,46,32,48,37,42,13,15,39,37,136,70,8,13,92,52,77,43,49,34
1500000US250251105013,250251105013,"Block Group 3, Census Tract 1105.01, Suffolk County, Massachusetts",301,64,7,10,0,12,14,18,0,12,0,12,22,25,0,12,0,12,8,12,30,45,42,39,34,28,39,30,49,38,23,24,33,24
1500000US250251105021,250251105021,"Block Group 1, Census Tract 1105.02, Suffolk County, Massachusetts",620,102,0,12,11,17,10,16,40,62,17,23,10,16,9,14,77,47,12,19,45,38,30,30,108,75,119,68,105,82,10,15,17,20
1500000US250251105022,250251105022,"Block Group 2, Census Tract 1105.02, Suffolk County, Massachusetts",910,107,33,25,82,59,10,15,8,13,70,51,36,33,35,43,48,56,85,71,62,48,72,43,117,88,25,23,39,31,77,45,111,64
1500000US250251105023,250251105023,"Block Group 3, Census Tract 1105.02, Suffolk County, Massachusetts",233,69,0,12,0,12,9,15,0,12,0,12,28,43,0,12,14,21,10,15,10,15,21,24,13,16,26,36,36,28,6,10,60,40
1500000US250251106011,250251106011,"Block Group 1, Census Tract 1106.01, Suffolk County, Massachusetts",755,87,23,36,108,76,33,23,23,21,42,30,24,21,25,39,17,19,26,29,46,35,33,27,33,27,99,53,28,26,80,39,115,47
1500000US250251106012,250251106012,"Block Group 2, Census Tract 1106.01, Suffolk County, Massachusetts",442,64,9,14,9,14,9,13,47,50,0,12,0,12,8,12,31,31,15,16,16,17,31,24,42,30,30,33,42,27,81,62,72,46
1500000US250251106071,250251106071,"Block Group 1, Census Tract 1106.07, Suffolk County, Massachusetts",424,145,0,12,65,65,0,12,0,12,0,12,0,12,29,45,37,42,0,12,0,12,11,19,0,12,112,114,61,42,72,94,37,58
1500000US250251106072,250251106072,"Block Group 2, Census Tract 1106.07, Suffolk County, Massachusetts",709,126,16,25,17,27,73,89,0,12,0,12,21,34,0,12,14,23,0,12,27,30,102,77,129,90,0,12,105,70,89,42,116,58
1500000US250251106073,250251106073,"Block Group 3, Census Tract 1106.07, Suffolk County, Massachusetts",821,147,48,62,34,51,36,41,0,12,33,37,17,27,16,21,76,102,15,24,55,84,132,104,161,113,64,53,17,29,78,61,39,46
1500000US250251106074,250251106074,"Block Group 4, Census Tract 1106.07, Suffolk County, Massachusetts",258,77,0,12,0,12,16,25,0,12,15,24,0,12,0,12,18,29,0,12,12,20,33,39,23,36,40,45,14,21,29,37,58,57
1500000US250251201031,250251201031,"Block Group 1, Census Tract 1201.03, Suffolk County, Massachusetts",666,52,30,27,21,16,10,11,5,8,0,12,7,8,0,12,23,33,0,12,29,24,25,20,85,34,113,54,67,30,107,33,144,43
1500000US250251201041,250251201041,"Block Group 1, Census Tract 1201.04, Suffolk County, Massachusetts",242,54,0,12,0,12,0,12,0,12,19,23,0,12,0,12,0,12,11,16,10,17,31,17,40,31,9,15,19,23,77,64,26,26
1500000US250251201042,250251201042,"Block Group 2, Census Tract 1201.04, Suffolk County, Massachusetts",345,60,60,53,24,25,10,17,0,12,45,32,0,12,20,23,10,16,0,12,10,15,13,21,65,47,26,27,26,24,8,14,28,21
1500000US250251201043,250251201043,"Block Group 3, Census Tract 1201.04, Suffolk County, Massachusetts",473,72,20,23,0,12,31,26,0,12,0,12,0,12,0,12,12,18,52,59,41,32,78,45,75,43,93,60,22,23,16,18,33,30
1500000US250251201051,250251201051,"Block Group 1, Census Tract 1201.05, Suffolk County, Massachusetts",248,52,0,12,0,12,0,12,6,9,0,12,3,7,0,12,6,9,0,12,13,14,0,12,32,19,15,14,19,18,83,52,71,31
1500000US250251201052,250251201052,"Block Group 2, Census Tract 1201.05, Suffolk County, Massachusetts",425,51,30,33,0,12,6,10,0,12,0,12,9,11,2,4,0,12,22,26,7,12,32,26,22,22,41,25,10,11,119,41,125,43
1500000US250251201053,250251201053,"Block Group 3, Census Tract 1201.05, Suffolk County, Massachusetts",246,43,13,15,0,12,4,8,13,21,0,12,4,7,0,12,9,13,5,7,0,12,0,12,46,26,25,20,23,22,14,11,90,36
1500000US250251202011,250251202011,"Block Group 1, Census Tract 1202.01, Suffolk County, Massachusetts",604,88,77,45,79,49,7,11,6,9,23,26,19,18,12,19,21,33,16,17,50,61,31,26,94,47,45,32,62,47,34,27,28,25
1500000US250251202012,250251202012,"Block Group 2, Census Tract 1202.01, Suffolk County, Massachusetts",948,105,35,37,127,78,31,27,91,65,51,55,121,77,35,36,31,27,15,18,45,40,68,35,83,46,80,39,57,37,57,38,21,23
1500000US250251202013,250251202013,"Block Group 3, Census Tract 1202.01, Suffolk County, Massachusetts",196,59,28,37,13,20,6,11,0,12,0,12,0,12,0,12,6,9,13,21,10,15,0,12,68,44,8,12,23,21,8,14,13,20
1500000US250251203011,250251203011,"Block Group 1, Census Tract 1203.01, Suffolk County, Massachusetts",483,122,37,45,32,50,102,78,31,51,0,12,11,17,38,58,0,12,0,12,19,22,24,26,57,54,37,30,43,43,0,12,52,66
1500000US250251203012,250251203012,"Block Group 2, Census Tract 1203.01, Suffolk County, Massachusetts",435,94,49,50,35,25,24,38,9,14,10,16,67,73,26,27,0,12,9,14,20,17,0,12,39,48,45,39,60,56,42,55,0,12
1500000US250251203013,250251203013,"Block Group 3, Census Tract 1203.01, Suffolk County, Massachusetts",558,114,18,21,9,15,69,70,10,16,9,15,21,25,31,34,8,13,10,15,42,44,8,13,46,33,87,55,74,55,43,37,73,54
1500000US250251203014,250251203014,"Block Group 4, Census Tract 1203.01, Suffolk County, Massachusetts",520,95,9,13,0,12,21,24,0,12,8,14,10,15,9,13,22,24,19,22,29,26,71,42,102,69,68,57,75,62,58,49,19,21
1500000US250251204001,250251204001,"Block Group 1, Census Tract 1204, Suffolk County, Massachusetts",383,121,25,32,43,66,0,12,0,12,21,33,0,12,0,12,14,23,35,56,0,12,16,27,101,87,0,12,15,25,79,95,34,37
1500000US250251204002,250251204002,"Block Group 2, Census Tract 1204, Suffolk County, Massachusetts",359,110,75,91,0,12,0,12,0,12,0,12,0,12,24,39,0,12,0,12,16,25,52,58,93,72,55,44,11,18,12,18,21,34
1500000US250251204003,250251204003,"Block Group 3, Census Tract 1204, Suffolk County, Massachusetts",431,76,0,12,9,14,0,12,0,12,0,12,0,12,22,35,15,24,16,25,0,12,48,55,95,59,45,44,32,36,65,54,84,70
1500000US250251204004,250251204004,"Block Group 4, Census Tract 1204, Suffolk County, Massachusetts",793,129,34,41,13,21,21,26,24,29,0,12,18,29,0,12,0,12,19,28,0,12,245,144,67,49,56,46,86,62,94,64,116,65
1500000US250251204005,250251204005,"Block Group 5, Census Tract 1204, Suffolk County, Massachusetts",866,142,0,12,176,119,30,27,12,21,0,12,36,43,20,32,23,27,64,91,85,64,101,95,75,54,87,106,38,42,92,74,27,34
1500000US250251205001,250251205001,"Block Group 1, Census Tract 1205, Suffolk County, Massachusetts",280,55,45,28,35,29,3,6,9,10,0,12,17,16,0,12,3,5,26,30,6,8,35,34,18,20,22,23,13,15,13,13,35,19
1500000US250251205002,250251205002,"Block Group 2, Census Tract 1205, Suffolk County, Massachusetts",371,64,0,12,0,12,0,12,10,13,17,19,4,6,15,16,15,17,16,15,11,13,64,63,67,45,107,49,14,17,19,22,12,14
1500000US250251205003,250251205003,"Block Group 3, Census Tract 1205, Suffolk County, Massachusetts",252,62,40,43,7,7,10,13,6,11,5,7,11,14,5,8,21,24,18,15,15,14,30,30,40,35,16,14,12,13,16,18,0,12
1500000US250251206001,250251206001,"Block Group 1, Census Tract 1206, Suffolk County, Massachusetts",342,75,18,19,9,10,11,13,0,12,0,12,0,12,6,10,0,12,10,14,23,22,0,12,82,51,64,52,30,26,25,23,64,47
1500000US250251206002,250251206002,"Block Group 2, Census Tract 1206, Suffolk County, Massachusetts",404,81,5,8,0,12,0,12,4,7,0,12,0,12,0,12,35,47,10,15,6,8,5,8,111,59,87,43,33,27,39,30,69,53
1500000US250251206003,250251206003,"Block Group 3, Census Tract 1206, Suffolk County, Massachusetts",340,63,6,8,0,12,0,12,8,12,5,8,0,12,8,12,10,16,0,12,26,22,16,18,84,59,35,23,81,45,30,23,31,25
1500000US250251207001,250251207001,"Block Group 1, Census Tract 1207, Suffolk County, Massachusetts",372,56,31,28,10,16,19,21,0,12,5,8,10,11,3,5,10,15,0,12,21,24,35,37,84,57,21,16,70,46,28,21,25,17
1500000US250251207002,250251207002,"Block Group 2, Census Tract 1207, Suffolk County, Massachusetts",652,65,48,43,40,28,11,19,26,18,5,9,27,31,29,28,30,34,5,8,34,31,41,22,134,53,71,45,55,35,32,21,64,26
1500000US250251301001,250251301001,"Block Group 1, Census Tract 1301, Suffolk County, Massachusetts",480,100,16,25,31,38,41,68,0,12,0,12,0,12,22,35,14,22,11,19,0,12,53,42,55,48,71,61,54,48,112,72,0,12
1500000US250251301002,250251301002,"Block Group 2, Census Tract 1301, Suffolk County, Massachusetts",926,132,35,40,38,43,31,36,41,48,15,23,0,12,40,45,61,57,83,80,11,17,194,141,117,79,125,70,40,46,95,63,0,12
1500000US250251301003,250251301003,"Block Group 3, Census Tract 1301, Suffolk County, Massachusetts",352,75,0,12,0,12,0,12,20,32,22,34,0,12,0,12,15,24,16,26,13,21,24,38,44,41,93,62,0,12,83,84,22,33
1500000US250251301004,250251301004,"Block Group 4, Census Tract 1301, Suffolk County, Massachusetts",297,72,21,34,0,12,15,23,0,12,0,12,22,35,0,12,0,12,17,26,30,34,29,33,19,30,17,27,113,74,14,22,0,12
1500000US250251301005,250251301005,"Block Group 5, Census Tract 1301, Suffolk County, Massachusetts",386,133,24,41,0,12,17,27,0,12,0,12,30,48,0,12,0,12,0,12,0,12,78,91,77,92,26,23,0,12,42,49,92,65
1500000US250251301006,250251301006,"Block Group 6, Census Tract 1301, Suffolk County, Massachusetts",114,66,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,14,24,0,12,0,12,39,41,0,12,0,12,61,61,0,12
1500000US250251301007,250251301007,"Block Group 7, Census Tract 1301, Suffolk County, Massachusetts",323,112,15,24,0,12,25,40,0,12,25,40,0,12,29,32,0,12,0,12,0,12,0,12,109,82,17,27,24,38,44,54,35,54
1500000US250251302001,250251302001,"Block Group 1, Census Tract 1302, Suffolk County, Massachusetts",236,61,0,12,8,12,0,12,0,12,0,12,0,12,0,12,7,10,0,12,16,17,0,12,39,25,58,43,27,31,8,13,73,34
1500000US250251302002,250251302002,"Block Group 2, Census Tract 1302, Suffolk County, Massachusetts",402,94,25,39,6,10,61,65,0,12,10,16,23,21,0,12,15,17,0,12,7,12,40,29,45,45,70,75,32,22,27,26,41,33
1500000US250251302003,250251302003,"Block Group 3, Census Tract 1302, Suffolk County, Massachusetts",565,91,8,14,9,14,13,16,8,13,63,58,9,13,38,29,0,12,13,15,12,18,28,21,67,53,40,35,51,30,92,55,114,55
1500000US250251302004,250251302004,"Block Group 4, Census Tract 1302, Suffolk County, Massachusetts",261,50,9,14,0,12,5,8,9,13,0,12,0,12,0,12,0,12,15,18,10,15,21,20,35,27,33,37,2,5,72,37,50,41
1500000US250251302005,250251302005,"Block Group 5, Census Tract 1302, Suffolk County, Massachusetts",394,75,0,12,37,30,0,12,19,20,9,13,16,17,9,15,21,25,14,14,7,11,11,16,104,69,58,36,14,21,10,16,65,40
1500000US250251303001,250251303001,"Block Group 1, Census Tract 1303, Suffolk County, Massachusetts",325,66,0,12,0,12,0,12,10,16,0,12,0,12,0,12,0,12,0,12,18,21,31,28,15,17,46,33,63,38,34,31,108,56
1500000US250251303002,250251303002,"Block Group 2, Census Tract 1303, Suffolk County, Massachusetts",452,84,0,12,0,12,36,29,10,16,0,12,25,38,10,15,0,12,0,12,15,17,68,60,29,28,62,39,11,13,53,38,133,53
1500000US250251303003,250251303003,"Block Group 3, Census Tract 1303, Suffolk County, Massachusetts",276,61,0,12,9,14,0,12,0,12,0,12,0,12,0,12,8,12,20,22,18,26,23,29,23,22,23,26,28,26,66,41,58,34
1500000US250251303004,250251303004,"Block Group 4, Census Tract 1303, Suffolk County, Massachusetts",460,95,0,12,0,12,9,14,13,18,26,41,0,12,23,21,18,21,30,47,40,58,55,48,107,61,60,45,26,41,30,22,23,21
1500000US250251303005,250251303005,"Block Group 5, Census Tract 1303, Suffolk County, Massachusetts",248,59,0,12,0,12,9,15,0,12,0,12,10,15,0,12,12,18,0,12,6,10,53,33,18,20,46,50,38,29,14,21,42,40
1500000US250251304021,250251304021,"Block Group 1, Census Tract 1304.02, Suffolk County, Massachusetts",442,101,46,57,13,22,30,35,34,41,17,29,0,12,0,12,22,27,24,32,43,37,64,75,47,58,42,40,0,12,0,12,60,56
1500000US250251304022,250251304022,"Block Group 2, Census Tract 1304.02, Suffolk County, Massachusetts",464,122,87,101,18,29,67,70,73,65,0,12,24,28,28,31,0,12,13,22,0,12,43,57,11,19,53,59,16,21,0,12,31,29
1500000US250251304023,250251304023,"Block Group 3, Census Tract 1304.02, Suffolk County, Massachusetts",446,122,0,12,11,19,49,58,26,30,13,21,0,12,0,12,14,21,0,12,37,38,26,31,51,51,84,81,48,60,87,68,0,12
1500000US250251304024,250251304024,"Block Group 4, Census Tract 1304.02, Suffolk County, Massachusetts",437,108,0,12,0,12,0,12,0,12,0,12,12,20,0,12,0,12,0,12,36,44,48,50,132,109,48,57,90,108,57,52,14,23
1500000US250251304025,250251304025,"Block Group 5, Census Tract 1304.02, Suffolk County, Massachusetts",328,108,13,20,0,12,12,21,13,21,10,17,14,22,0,12,14,23,37,51,19,31,67,74,0,12,79,80,0,12,9,18,41,46
1500000US250251304041,250251304041,"Block Group 1, Census Tract 1304.04, Suffolk County, Massachusetts",846,96,73,47,30,29,23,21,32,27,20,31,0,12,17,19,99,119,81,61,58,42,57,37,94,54,58,53,50,27,74,52,80,44
1500000US250251304042,250251304042,"Block Group 2, Census Tract 1304.04, Suffolk County, Massachusetts",242,52,0,12,0,12,15,17,0,12,7,11,7,11,11,17,6,11,22,32,24,22,23,26,64,45,14,16,8,15,5,10,36,36
1500000US250251304043,250251304043,"Block Group 3, Census Tract 1304.04, Suffolk County, Massachusetts",218,62,0,12,0,12,38,41,0,12,0,12,0,12,0,12,19,28,0,12,25,40,0,12,52,44,9,15,9,15,7,13,59,58
1500000US250251304061,250251304061,"Block Group 1, Census Tract 1304.06, Suffolk County, Massachusetts",1040,163,104,63,243,118,115,94,0,12,20,31,107,95,44,61,72,90,74,92,62,77,85,70,79,60,35,39,0,12,0,12,0,12
1500000US250251304062,250251304062,"Block Group 2, Census Tract 1304.06, Suffolk County, Massachusetts",1042,157,65,53,81,75,109,107,21,33,39,35,47,43,0,12,58,92,50,68,73,53,0,12,137,81,114,89,55,74,147,100,46,45
1500000US250251304063,250251304063,"Block Group 3, Census Tract 1304.06, Suffolk County, Massachusetts",168,67,0,12,27,34,0,12,0,12,0,12,0,12,0,12,0,12,14,24,0,12,16,24,38,42,16,31,16,23,41,46,0,12
1500000US250251401021,250251401021,"Block Group 1, Census Tract 1401.02, Suffolk County, Massachusetts",381,85,50,53,11,18,7,12,7,11,26,24,0,12,17,15,0,12,0,12,0,12,50,31,69,55,48,40,26,43,20,22,50,49
1500000US250251401022,250251401022,"Block Group 2, Census Tract 1401.02, Suffolk County, Massachusetts",373,67,17,18,35,43,29,33,17,19,19,21,16,19,10,15,12,19,11,17,34,31,60,36,30,27,56,36,0,12,18,21,9,14
1500000US250251401023,250251401023,"Block Group 3, Census Tract 1401.02, Suffolk County, Massachusetts",334,67,27,42,0,12,0,12,22,37,19,20,41,41,10,16,0,12,0,12,36,44,31,25,45,38,31,28,28,28,27,25,17,19
1500000US250251401024,250251401024,"Block Group 4, Census Tract 1401.02, Suffolk County, Massachusetts",571,92,0,12,9,15,0,12,26,43,27,25,23,26,10,16,84,58,29,35,11,17,88,47,88,46,86,62,20,15,24,38,46,45
1500000US250251401051,250251401051,"Block Group 1, Census Tract 1401.05, Suffolk County, Massachusetts",847,128,16,18,16,19,18,21,8,13,81,61,17,22,27,24,59,50,9,15,26,31,96,59,153,72,56,41,95,88,75,46,95,62
1500000US250251401052,250251401052,"Block Group 2, Census Tract 1401.05, Suffolk County, Massachusetts",477,124,26,42,0,12,12,20,0,12,10,17,44,47,0,12,27,42,0,12,109,84,121,94,89,63,16,27,8,12,15,17,0,12
1500000US250251401061,250251401061,"Block Group 1, Census Tract 1401.06, Suffolk County, Massachusetts",627,63,129,50,53,38,4,8,38,27,23,17,33,31,13,14,17,20,59,47,23,20,78,41,49,33,33,31,24,20,45,34,6,8
1500000US250251401062,250251401062,"Block Group 2, Census Tract 1401.06, Suffolk County, Massachusetts",209,54,30,31,35,33,20,19,31,27,3,6,13,16,0,12,24,27,0,12,2,5,37,30,0,12,0,12,14,23,0,12,0,12
1500000US250251401071,250251401071,"Block Group 1, Census Tract 1401.07, Suffolk County, Massachusetts",758,68,53,25,39,30,33,25,47,33,11,16,30,34,18,17,30,24,56,38,29,31,68,47,96,33,70,45,26,20,39,31,113,54
1500000US250251401072,250251401072,"Block Group 2, Census Tract 1401.07, Suffolk County, Massachusetts",297,60,6,11,30,28,0,12,7,10,14,20,16,13,25,23,6,8,0,12,44,45,52,39,44,20,36,31,5,9,5,9,7,11
1500000US250251402011,250251402011,"Block Group 1, Census Tract 1402.01, Suffolk County, Massachusetts",516,69,19,24,4,6,34,35,23,21,14,15,44,31,15,11,31,23,0,12,26,23,47,40,169,62,46,30,9,11,26,32,9,16
1500000US250251402012,250251402012,"Block Group 2, Census Tract 1402.01, Suffolk County, Massachusetts",423,64,16,20,14,11,0,12,0,12,2,7,0,12,7,11,0,12,5,7,36,38,34,22,130,67,64,37,29,25,47,38,39,33
1500000US250251402021,250251402021,"Block Group 1, Census Tract 1402.02, Suffolk County, Massachusetts",362,95,23,25,28,30,0,12,5,8,11,17,0,12,0,12,9,14,17,19,10,17,46,37,61,50,65,72,48,48,30,33,9,14
1500000US250251402022,250251402022,"Block Group 2, Census Tract 1402.02, Suffolk County, Massachusetts",512,117,42,51,57,63,0,12,8,12,76,82,12,18,28,25,21,24,60,68,31,48,37,30,30,25,69,57,10,16,19,21,12,19
1500000US250251402023,250251402023,"Block Group 3, Census Tract 1402.02, Suffolk County, Massachusetts",361,82,21,23,0,12,0,12,10,15,8,12,18,20,12,18,24,25,7,11,22,24,73,58,25,22,16,20,70,54,55,53,0,12
