GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Household received Food Stamps/SNAP in the past 12 months:,Margin of Error; Household received Food Stamps/SNAP in the past 12 months:,Estimate; Household received Food Stamps/SNAP in the past 12 months: - Households with 1 or more persons with a disability,Margin of Error; Household received Food Stamps/SNAP in the past 12 months: - Households with 1 or more persons with a disability,Estimate; Household received Food Stamps/SNAP in the past 12 months: - Households with no persons with a disability,Margin of Error; Household received Food Stamps/SNAP in the past 12 months: - Households with no persons with a disability,Estimate; Household did not receive Food Stamps/SNAP in the past 12 months:,Margin of Error; Household did not receive Food Stamps/SNAP in the past 12 months:,Estimate; Household did not receive Food Stamps/SNAP in the past 12 months: - Households with 1 or more persons with a disability,Margin of Error; Household did not receive Food Stamps/SNAP in the past 12 months: - Households with 1 or more persons with a disability,Estimate; Household did not receive Food Stamps/SNAP in the past 12 months: - Households with no persons with a disability,Margin of Error; Household did not receive Food Stamps/SNAP in the past 12 months: - Households with no persons with a disability
1500000US250251303004,250251303004,"Block Group 4, Census Tract 1303, Suffolk County, Massachusetts",460,95,4,9,0,12,4,9,456,94,80,36,376,99
1500000US250251303005,250251303005,"Block Group 5, Census Tract 1303, Suffolk County, Massachusetts",248,59,0,12,0,12,0,12,248,59,37,31,211,58
1500000US250251304021,250251304021,"Block Group 1, Census Tract 1304.02, Suffolk County, Massachusetts",442,101,58,68,22,36,36,56,384,94,51,41,333,100
1500000US250251304022,250251304022,"Block Group 2, Census Tract 1304.02, Suffolk County, Massachusetts",464,122,27,32,13,21,14,24,437,121,48,43,389,130
1500000US250251304023,250251304023,"Block Group 3, Census Tract 1304.02, Suffolk County, Massachusetts",446,122,49,50,11,19,38,55,397,121,141,56,256,123
1500000US250251304024,250251304024,"Block Group 4, Census Tract 1304.02, Suffolk County, Massachusetts",437,108,0,12,0,12,0,12,437,108,65,59,372,135
1500000US250251304025,250251304025,"Block Group 5, Census Tract 1304.02, Suffolk County, Massachusetts",328,108,10,17,10,17,0,12,318,106,81,61,237,108
1500000US250251304041,250251304041,"Block Group 1, Census Tract 1304.04, Suffolk County, Massachusetts",846,96,83,49,51,38,32,26,763,111,194,67,569,116
1500000US250251304042,250251304042,"Block Group 2, Census Tract 1304.04, Suffolk County, Massachusetts",242,52,24,30,8,14,16,23,218,54,43,34,175,45
1500000US250251304043,250251304043,"Block Group 3, Census Tract 1304.04, Suffolk County, Massachusetts",218,62,24,37,0,12,24,37,194,59,80,64,114,55
1500000US250251304061,250251304061,"Block Group 1, Census Tract 1304.06, Suffolk County, Massachusetts",1040,163,589,176,173,119,416,166,451,157,106,78,345,151
1500000US250251304062,250251304062,"Block Group 2, Census Tract 1304.06, Suffolk County, Massachusetts",1042,157,120,88,40,44,80,77,922,153,101,70,821,152
1500000US250251304063,250251304063,"Block Group 3, Census Tract 1304.06, Suffolk County, Massachusetts",168,67,64,59,25,37,39,44,104,60,32,25,72,57
1500000US250251401021,250251401021,"Block Group 1, Census Tract 1401.02, Suffolk County, Massachusetts",381,85,17,20,17,20,0,12,364,88,55,41,309,85
1500000US250251401022,250251401022,"Block Group 2, Census Tract 1401.02, Suffolk County, Massachusetts",373,67,65,52,19,21,46,46,308,57,80,45,228,53
1500000US250251401023,250251401023,"Block Group 3, Census Tract 1401.02, Suffolk County, Massachusetts",334,67,46,51,24,37,22,37,288,70,35,35,253,68
1500000US250251401024,250251401024,"Block Group 4, Census Tract 1401.02, Suffolk County, Massachusetts",571,92,64,49,41,32,23,37,507,96,141,70,366,97
1500000US250251401051,250251401051,"Block Group 1, Census Tract 1401.05, Suffolk County, Massachusetts",847,128,0,12,0,12,0,12,847,128,226,66,621,130
1500000US250251401052,250251401052,"Block Group 2, Census Tract 1401.05, Suffolk County, Massachusetts",477,124,116,93,0,12,116,93,361,103,71,47,290,102
1500000US250251401061,250251401061,"Block Group 1, Census Tract 1401.06, Suffolk County, Massachusetts",627,63,141,45,49,30,92,38,486,69,79,38,407,73
1500000US250251401062,250251401062,"Block Group 2, Census Tract 1401.06, Suffolk County, Massachusetts",209,54,98,39,48,27,50,34,111,48,38,36,73,43
1500000US250251401071,250251401071,"Block Group 1, Census Tract 1401.07, Suffolk County, Massachusetts",758,68,120,46,64,32,56,37,638,77,96,46,542,85
1500000US250251401072,250251401072,"Block Group 2, Census Tract 1401.07, Suffolk County, Massachusetts",297,60,53,31,13,19,40,26,244,57,10,10,234,57
1500000US250251402011,250251402011,"Block Group 1, Census Tract 1402.01, Suffolk County, Massachusetts",516,69,47,35,29,25,18,21,469,66,86,50,383,79
1500000US250251402012,250251402012,"Block Group 2, Census Tract 1402.01, Suffolk County, Massachusetts",423,64,31,29,14,17,17,21,392,72,46,30,346,76
1500000US250251402021,250251402021,"Block Group 1, Census Tract 1402.02, Suffolk County, Massachusetts",362,95,67,43,24,28,43,35,295,98,37,33,258,98
1500000US250251402022,250251402022,"Block Group 2, Census Tract 1402.02, Suffolk County, Massachusetts",512,117,172,97,13,20,159,96,340,105,82,39,258,109
1500000US250251402023,250251402023,"Block Group 3, Census Tract 1402.02, Suffolk County, Massachusetts",361,82,16,18,0,12,16,18,345,82,66,39,279,80
1500000US250251402024,250251402024,"Block Group 4, Census Tract 1402.02, Suffolk County, Massachusetts",613,105,11,18,0,12,11,18,602,108,108,50,494,111
1500000US250251402025,250251402025,"Block Group 5, Census Tract 1402.02, Suffolk County, Massachusetts",294,74,11,17,0,12,11,17,283,74,37,31,246,82
1500000US250251403001,250251403001,"Block Group 1, Census Tract 1403, Suffolk County, Massachusetts",439,142,65,67,11,19,54,64,374,167,78,64,296,165
1500000US250251403002,250251403002,"Block Group 2, Census Tract 1403, Suffolk County, Massachusetts",186,98,29,36,12,20,17,29,157,96,58,66,99,91
1500000US250251403003,250251403003,"Block Group 3, Census Tract 1403, Suffolk County, Massachusetts",785,167,166,95,67,58,99,73,619,169,193,98,426,165
1500000US250251403004,250251403004,"Block Group 4, Census Tract 1403, Suffolk County, Massachusetts",258,90,36,59,36,59,0,12,222,73,68,65,154,54
1500000US250251403005,250251403005,"Block Group 5, Census Tract 1403, Suffolk County, Massachusetts",452,165,254,140,79,69,175,127,198,117,28,25,170,113
1500000US250251403006,250251403006,"Block Group 6, Census Tract 1403, Suffolk County, Massachusetts",219,83,30,37,15,27,15,24,189,77,60,56,129,60
1500000US250251404001,250251404001,"Block Group 1, Census Tract 1404, Suffolk County, Massachusetts",188,87,63,60,48,57,15,23,125,66,40,42,85,49
1500000US250251404002,250251404002,"Block Group 2, Census Tract 1404, Suffolk County, Massachusetts",382,101,38,42,0,12,38,42,344,102,130,85,214,78
1500000US250251404003,250251404003,"Block Group 3, Census Tract 1404, Suffolk County, Massachusetts",399,128,118,83,31,35,87,75,281,124,57,41,224,122
1500000US250251404004,250251404004,"Block Group 4, Census Tract 1404, Suffolk County, Massachusetts",251,90,30,32,30,32,0,12,221,93,90,86,131,66
1500000US250251404005,250251404005,"Block Group 5, Census Tract 1404, Suffolk County, Massachusetts",610,128,18,21,11,17,7,12,592,131,104,93,488,129
1500000US250251404006,250251404006,"Block Group 6, Census Tract 1404, Suffolk County, Massachusetts",616,132,73,55,14,24,59,50,543,132,108,55,435,137
1500000US250251404007,250251404007,"Block Group 7, Census Tract 1404, Suffolk County, Massachusetts",434,113,46,50,0,12,46,50,388,119,38,38,350,116
1500000US250251601011,250251601011,"Block Group 1, Census Tract 1601.01, Suffolk County, Massachusetts",437,121,157,101,96,73,61,70,280,118,42,48,238,109
1500000US250251601012,250251601012,"Block Group 2, Census Tract 1601.01, Suffolk County, Massachusetts",558,130,325,121,205,95,120,101,233,126,64,77,169,103
1500000US250251601013,250251601013,"Block Group 3, Census Tract 1601.01, Suffolk County, Massachusetts",406,127,111,91,80,76,31,52,295,111,63,48,232,104
1500000US250251601014,250251601014,"Block Group 4, Census Tract 1601.01, Suffolk County, Massachusetts",504,121,202,112,105,87,97,83,302,108,28,32,274,106
1500000US250251601015,250251601015,"Block Group 5, Census Tract 1601.01, Suffolk County, Massachusetts",279,116,155,111,28,43,127,102,124,86,51,57,73,65
1500000US250251602001,250251602001,"Block Group 1, Census Tract 1602, Suffolk County, Massachusetts",409,85,123,72,62,51,61,53,286,86,92,64,194,76
1500000US250251602002,250251602002,"Block Group 2, Census Tract 1602, Suffolk County, Massachusetts",374,87,234,86,108,58,126,61,140,72,17,18,123,70
1500000US250251602003,250251602003,"Block Group 3, Census Tract 1602, Suffolk County, Massachusetts",386,86,89,63,8,13,81,62,297,87,78,62,219,69
1500000US250251603001,250251603001,"Block Group 1, Census Tract 1603, Suffolk County, Massachusetts",1104,104,254,100,111,69,143,89,850,109,237,76,613,104
1500000US250251603002,250251603002,"Block Group 2, Census Tract 1603, Suffolk County, Massachusetts",239,69,75,54,31,39,44,44,164,54,33,23,131,54
1500000US250251604001,250251604001,"Block Group 1, Census Tract 1604, Suffolk County, Massachusetts",400,63,102,49,58,38,44,33,298,61,79,38,219,52
1500000US250251604002,250251604002,"Block Group 2, Census Tract 1604, Suffolk County, Massachusetts",619,74,242,65,169,61,73,34,377,67,103,44,274,63
1500000US250251605011,250251605011,"Block Group 1, Census Tract 1605.01, Suffolk County, Massachusetts",608,113,96,55,26,24,70,54,512,117,186,96,326,110
1500000US250251605012,250251605012,"Block Group 2, Census Tract 1605.01, Suffolk County, Massachusetts",340,98,152,100,67,58,85,78,188,77,48,44,140,68
1500000US250251605013,250251605013,"Block Group 3, Census Tract 1605.01, Suffolk County, Massachusetts",149,76,41,42,17,26,24,32,108,65,0,12,108,65
1500000US250251605014,250251605014,"Block Group 4, Census Tract 1605.01, Suffolk County, Massachusetts",353,94,155,70,105,63,50,43,198,77,82,64,116,56
1500000US250251605015,250251605015,"Block Group 5, Census Tract 1605.01, Suffolk County, Massachusetts",283,95,110,55,76,49,34,35,173,93,26,34,147,90
1500000US250251605021,250251605021,"Block Group 1, Census Tract 1605.02, Suffolk County, Massachusetts",652,126,95,66,51,37,44,59,557,129,84,69,473,124
1500000US250251605022,250251605022,"Block Group 2, Census Tract 1605.02, Suffolk County, Massachusetts",639,132,212,113,71,76,141,102,427,122,77,51,350,124
1500000US250251605023,250251605023,"Block Group 3, Census Tract 1605.02, Suffolk County, Massachusetts",376,122,215,104,90,85,125,65,161,87,41,54,120,74
1500000US250251606011,250251606011,"Block Group 1, Census Tract 1606.01, Suffolk County, Massachusetts",943,116,246,85,134,63,112,60,697,115,115,58,582,115
1500000US250251606012,250251606012,"Block Group 2, Census Tract 1606.01, Suffolk County, Massachusetts",567,89,138,86,35,39,103,79,429,100,94,57,335,87
1500000US250251606021,250251606021,"Block Group 1, Census Tract 1606.02, Suffolk County, Massachusetts",418,94,91,72,23,36,68,63,327,86,36,31,291,89
1500000US250251606022,250251606022,"Block Group 2, Census Tract 1606.02, Suffolk County, Massachusetts",307,90,9,13,9,13,0,12,298,90,46,32,252,88
1500000US250251606023,250251606023,"Block Group 3, Census Tract 1606.02, Suffolk County, Massachusetts",256,78,21,33,21,33,0,12,235,74,55,35,180,78
1500000US250251606024,250251606024,"Block Group 4, Census Tract 1606.02, Suffolk County, Massachusetts",347,89,206,91,70,64,136,81,141,74,48,41,93,61
1500000US250251606025,250251606025,"Block Group 5, Census Tract 1606.02, Suffolk County, Massachusetts",337,82,96,61,62,46,34,45,241,74,104,58,137,57
1500000US250251701001,250251701001,"Block Group 1, Census Tract 1701, Suffolk County, Massachusetts",566,142,99,77,10,18,89,75,467,133,201,108,266,104
1500000US250251701002,250251701002,"Block Group 2, Census Tract 1701, Suffolk County, Massachusetts",443,139,52,68,11,17,41,64,391,120,71,64,320,131
1500000US250251701003,250251701003,"Block Group 3, Census Tract 1701, Suffolk County, Massachusetts",186,67,11,19,11,19,0,12,175,62,35,26,140,58
1500000US250251701004,250251701004,"Block Group 4, Census Tract 1701, Suffolk County, Massachusetts",265,125,40,64,40,64,0,12,225,110,21,24,204,112
1500000US250251701005,250251701005,"Block Group 5, Census Tract 1701, Suffolk County, Massachusetts",519,155,33,29,25,28,8,15,486,153,83,46,403,163
1500000US250251701006,250251701006,"Block Group 6, Census Tract 1701, Suffolk County, Massachusetts",271,74,12,20,12,20,0,12,259,78,81,59,178,67
1500000US250251701007,250251701007,"Block Group 7, Census Tract 1701, Suffolk County, Massachusetts",608,157,76,58,46,49,30,44,532,158,54,38,478,163
1500000US250251702001,250251702001,"Block Group 1, Census Tract 1702, Suffolk County, Massachusetts",429,83,182,91,116,79,66,42,247,66,86,41,161,57
1500000US250251702002,250251702002,"Block Group 2, Census Tract 1702, Suffolk County, Massachusetts",431,89,116,69,47,39,69,75,315,89,47,48,268,87
1500000US250251702003,250251702003,"Block Group 3, Census Tract 1702, Suffolk County, Massachusetts",213,63,8,12,8,12,0,12,205,65,65,55,140,66
1500000US250251702004,250251702004,"Block Group 4, Census Tract 1702, Suffolk County, Massachusetts",606,135,26,42,26,42,0,12,580,136,122,56,458,137
1500000US250251703001,250251703001,"Block Group 1, Census Tract 1703, Suffolk County, Massachusetts",881,156,42,37,0,12,42,37,839,162,59,50,780,164
1500000US250251703002,250251703002,"Block Group 2, Census Tract 1703, Suffolk County, Massachusetts",372,140,16,26,16,26,0,12,356,142,97,84,259,128
1500000US250251703003,250251703003,"Block Group 3, Census Tract 1703, Suffolk County, Massachusetts",368,98,41,46,18,29,23,37,327,98,137,80,190,75
1500000US250251703004,250251703004,"Block Group 4, Census Tract 1703, Suffolk County, Massachusetts",568,132,42,40,27,31,15,24,526,127,123,85,403,132
1500000US250251703005,250251703005,"Block Group 5, Census Tract 1703, Suffolk County, Massachusetts",602,155,38,33,27,29,11,18,564,153,158,93,406,150
1500000US250251703006,250251703006,"Block Group 6, Census Tract 1703, Suffolk County, Massachusetts",635,168,218,151,91,111,127,117,417,120,63,45,354,120
1500000US250251703007,250251703007,"Block Group 7, Census Tract 1703, Suffolk County, Massachusetts",175,109,0,12,0,12,0,12,175,109,27,33,148,108
1500000US250251704001,250251704001,"Block Group 1, Census Tract 1704, Suffolk County, Massachusetts",459,130,46,53,25,40,21,35,413,126,111,57,302,120
1500000US250251704002,250251704002,"Block Group 2, Census Tract 1704, Suffolk County, Massachusetts",404,114,55,51,41,47,14,23,349,113,56,70,293,104
1500000US250251704003,250251704003,"Block Group 3, Census Tract 1704, Suffolk County, Massachusetts",344,94,151,75,91,69,60,47,193,82,58,50,135,66
1500000US250251704004,250251704004,"Block Group 4, Census Tract 1704, Suffolk County, Massachusetts",1047,170,31,36,31,36,0,12,1016,172,167,96,849,174
1500000US250251705011,250251705011,"Block Group 1, Census Tract 1705.01, Suffolk County, Massachusetts",953,116,190,101,160,98,30,34,763,115,171,78,592,127
1500000US250251705012,250251705012,"Block Group 2, Census Tract 1705.01, Suffolk County, Massachusetts",717,126,100,67,64,53,36,42,617,104,127,63,490,97
1500000US250251705021,250251705021,"Block Group 1, Census Tract 1705.02, Suffolk County, Massachusetts",395,94,51,35,10,16,41,32,344,92,88,48,256,88
1500000US250251705022,250251705022,"Block Group 2, Census Tract 1705.02, Suffolk County, Massachusetts",986,133,198,73,111,64,87,45,788,133,303,112,485,111
1500000US250251706011,250251706011,"Block Group 1, Census Tract 1706.01, Suffolk County, Massachusetts",486,88,90,56,16,23,74,50,396,79,47,31,349,84
1500000US250251706012,250251706012,"Block Group 2, Census Tract 1706.01, Suffolk County, Massachusetts",642,107,58,47,48,46,10,11,584,111,91,54,493,122
1500000US250251706013,250251706013,"Block Group 3, Census Tract 1706.01, Suffolk County, Massachusetts",390,87,37,28,16,18,21,24,353,86,126,49,227,80
1500000US250251706014,250251706014,"Block Group 4, Census Tract 1706.01, Suffolk County, Massachusetts",398,79,86,67,59,60,27,31,312,74,72,38,240,74
1500000US250251707011,250251707011,"Block Group 1, Census Tract 1707.01, Suffolk County, Massachusetts",363,67,106,59,94,59,12,19,257,54,57,35,200,49
1500000US250251707012,250251707012,"Block Group 2, Census Tract 1707.01, Suffolk County, Massachusetts",635,80,172,68,110,59,62,36,463,84,93,54,370,71
1500000US250251707021,250251707021,"Block Group 1, Census Tract 1707.02, Suffolk County, Massachusetts",347,156,100,83,54,87,46,69,247,136,64,67,183,137
1500000US250251707022,250251707022,"Block Group 2, Census Tract 1707.02, Suffolk County, Massachusetts",331,133,49,78,0,12,49,78,282,123,61,52,221,122
1500000US250251707023,250251707023,"Block Group 3, Census Tract 1707.02, Suffolk County, Massachusetts",499,162,116,86,36,30,80,79,383,143,72,58,311,133
1500000US250251707024,250251707024,"Block Group 4, Census Tract 1707.02, Suffolk County, Massachusetts",277,107,71,81,56,74,15,31,206,85,43,68,163,91
1500000US250251707025,250251707025,"Block Group 5, Census Tract 1707.02, Suffolk County, Massachusetts",706,181,246,143,56,54,190,134,460,164,202,109,258,136
1500000US250251708001,250251708001,"Block Group 1, Census Tract 1708, Suffolk County, Massachusetts",643,163,136,105,90,93,46,48,507,145,136,78,371,140
1500000US250251708002,250251708002,"Block Group 2, Census Tract 1708, Suffolk County, Massachusetts",437,154,31,50,0,12,31,50,406,147,51,43,355,146
1500000US250251708003,250251708003,"Block Group 3, Census Tract 1708, Suffolk County, Massachusetts",414,141,0,12,0,12,0,12,414,141,92,91,322,114
1500000US250251708004,250251708004,"Block Group 4, Census Tract 1708, Suffolk County, Massachusetts",475,119,126,74,77,71,49,78,349,109,96,65,253,112
1500000US250251801011,250251801011,"Block Group 1, Census Tract 1801.01, Suffolk County, Massachusetts",557,122,0,12,0,12,0,12,557,122,39,35,518,120
1500000US250251801012,250251801012,"Block Group 2, Census Tract 1801.01, Suffolk County, Massachusetts",544,115,27,33,0,12,27,33,517,122,133,61,384,118
1500000US250251801013,250251801013,"Block Group 3, Census Tract 1801.01, Suffolk County, Massachusetts",1143,148,262,97,162,78,100,73,881,144,235,118,646,154
1500000US250251802001,250251802001,"Block Group 1, Census Tract 1802, Suffolk County, Massachusetts",355,80,28,25,11,15,17,19,327,77,77,44,250,80
1500000US250251802002,250251802002,"Block Group 2, Census Tract 1802, Suffolk County, Massachusetts",277,53,11,14,0,12,11,14,266,53,51,27,215,57
1500000US250251802003,250251802003,"Block Group 3, Census Tract 1802, Suffolk County, Massachusetts",384,78,44,33,35,28,9,16,340,79,110,56,230,69
1500000US250251802004,250251802004,"Block Group 4, Census Tract 1802, Suffolk County, Massachusetts",576,88,116,78,51,57,65,50,460,93,109,53,351,93
1500000US250251803011,250251803011,"Block Group 1, Census Tract 1803.01, Suffolk County, Massachusetts",292,71,15,22,0,12,15,22,277,70,97,61,180,69
1500000US250251803012,250251803012,"Block Group 2, Census Tract 1803.01, Suffolk County, Massachusetts",338,79,0,12,0,12,0,12,338,79,42,44,296,76
1500000US250251803013,250251803013,"Block Group 3, Census Tract 1803.01, Suffolk County, Massachusetts",269,49,9,15,9,15,0,12,260,49,68,38,192,51
1500000US250251803014,250251803014,"Block Group 4, Census Tract 1803.01, Suffolk County, Massachusetts",269,70,0,12,0,12,0,12,269,70,48,29,221,72
1500000US250251804001,250251804001,"Block Group 1, Census Tract 1804, Suffolk County, Massachusetts",338,52,29,32,4,8,25,30,309,53,47,30,262,57
1500000US250251804002,250251804002,"Block Group 2, Census Tract 1804, Suffolk County, Massachusetts",388,63,33,30,7,11,26,28,355,58,52,24,303,62
1500000US250251805001,250251805001,"Block Group 1, Census Tract 1805, Suffolk County, Massachusetts",662,108,177,92,95,70,82,72,485,108,87,56,398,107
1500000US250251805002,250251805002,"Block Group 2, Census Tract 1805, Suffolk County, Massachusetts",241,59,7,12,7,12,0,12,234,60,62,36,172,61
1500000US250251805003,250251805003,"Block Group 3, Census Tract 1805, Suffolk County, Massachusetts",500,95,49,34,26,29,23,21,451,90,25,22,426,90
1500000US250251805004,250251805004,"Block Group 4, Census Tract 1805, Suffolk County, Massachusetts",469,77,11,18,11,18,0,12,458,78,92,47,366,76
1500000US250259801011,250259801011,"Block Group 1, Census Tract 9801.01, Suffolk County, Massachusetts",0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250259803001,250259803001,"Block Group 1, Census Tract 9803, Suffolk County, Massachusetts",0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250259807001,250259807001,"Block Group 1, Census Tract 9807, Suffolk County, Massachusetts",6,6,0,12,0,12,0,12,6,6,3,5,3,5
1500000US250259810001,250259810001,"Block Group 1, Census Tract 9810, Suffolk County, Massachusetts",0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250259811001,250259811001,"Block Group 1, Census Tract 9811, Suffolk County, Massachusetts",0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250259811002,250259811002,"Block Group 2, Census Tract 9811, Suffolk County, Massachusetts",0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250259811003,250259811003,"Block Group 3, Census Tract 9811, Suffolk County, Massachusetts",5,7,0,12,0,12,0,12,5,7,0,12,5,7
1500000US250259811004,250259811004,"Block Group 4, Census Tract 9811, Suffolk County, Massachusetts",163,58,99,54,36,30,63,51,64,40,24,24,40,26
1500000US250259812011,250259812011,"Block Group 1, Census Tract 9812.01, Suffolk County, Massachusetts",0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250259812021,250259812021,"Block Group 1, Census Tract 9812.02, Suffolk County, Massachusetts",0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250259813001,250259813001,"Block Group 1, Census Tract 9813, Suffolk County, Massachusetts",0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250259813002,250259813002,"Block Group 2, Census Tract 9813, Suffolk County, Massachusetts",257,48,29,24,0,12,29,24,228,41,16,19,212,43
1500000US250259815011,250259815011,"Block Group 1, Census Tract 9815.01, Suffolk County, Massachusetts",0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250259815021,250259815021,"Block Group 1, Census Tract 9815.02, Suffolk County, Massachusetts",0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250259816001,250259816001,"Block Group 1, Census Tract 9816, Suffolk County, Massachusetts",0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250259817001,250259817001,"Block Group 1, Census Tract 9817, Suffolk County, Massachusetts",0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250259818001,250259818001,"Block Group 1, Census Tract 9818, Suffolk County, Massachusetts",19,11,0,12,0,12,0,12,19,11,0,12,19,11
1500000US250259901010,250259901010,"Block Group 0, Census Tract 9901.01, Suffolk County, Massachusetts",0,12,0,12,0,12,0,12,0,12,0,12,0,12
